ROW_NAMES	SARS.CoV2_E	SARS.CoV2_M	SARS.CoV2_N	SARS.CoV2_nsp1	SARS.CoV2_nsp2	SARS.CoV2_nsp4	SARS.CoV2_nsp5	SARS.CoV2_nsp5_C145A	SARS.CoV2_nsp6	SARS.CoV2_nsp7	SARS.CoV2_nsp8	SARS.CoV2_nsp9	SARS.CoV2_nsp10	SARS.CoV2_nsp11	SARS.CoV2_nsp12	SARS.CoV2_nsp13	SARS.CoV2_nsp14	SARS.CoV2_nsp15	SARS.CoV2_orf3a	SARS.CoV2_orf3b	SARS.CoV2_orf6	SARS.CoV2_orf7a	SARS.CoV2_orf8	SARS.CoV2_orf9b	SARS.CoV2_orf9c	SARS.CoV2_orf10	SARS.CoV2_Spike	
CACHD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.540079	0	0	0	0	
ZNF318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.2363	0	0	0	0	0	0	0	0	0	0	0	0	
DIPK1B	0	0	0	0	0	0.3299673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07538646	0	4.921473	0	0	
CDKAL1	0	4.947237	0	0	0	0.5571833	0	0	0	0.05233637	0	0	0	0	0	0	0	0	0	0	0	0	0.04030695	0	3.249939	0	0	
GPR107	0	0.7447032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8639317	0	1.213991	0	0	
LYPLAL1	0	-0.02001706	0	0	0	0	0	0	0	1.289466	0	0	0	19.35279	0	0	0	0	0	0	0	0	0.6522137	-0.01377726	0.5770365	0.3185312	0	
ECPAS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.205753	0	0	4.46821	0	0	
MICOS13	0	2.486054	0	0	0	0	0	0	0	0	-0.1192465	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74199	0	0	
LPCAT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.128284	0	0	
CEP135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.26897	0	0	0	0	0	0	0	0	0	0	0	
ARL6IP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.30804	
GLT8D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.447117	0	0	
SPTY2D1	0	0	0.9869464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMS2CL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.230659	0	0	0	
LMBRD2	0	0.4136429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.114655	0	0	
CWF19L1	0	0	0	0	0	0	0	0	0	0.644443	0	0	0	0	0	1.156757	1.199729	0	0	0	0	0	0	0	0	0	0	
SPECC1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.29727	0	0	0	0	0	0	0	0	0	0	0	
C12orf73	0	0	0	0	0	0	0	0	0	1.104411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HEATR6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.745309	0	0	
AMMECR1L	0	0	0	0	9.630448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.28449	
RPL7L1	0	0	0	0	0	0	0	0	0	0	2.837693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DHRS7B	0	1.612161	0	0	0	0	0	0	0	21.93914	0	0	0	-0.2962839	0	0	0	0	0	0	0	-0.5320711	6.552133	0	8.488332	0	0	
NIPBL	0	0	0	0	0	2.382195	3.854658	0	0.7466442	0	0	0	0	0	0	1.414822	0	2.460694	0	0	0	0	0	1.331373	-0.3337531	1.140357	2.618992	
PDE12	0	-0.1770873	0	0	3.854203	0	0	0	2.180704	0	0	0	0	2.874516	0	-0.1605763	0	0	0	0	0	0.5836655	0	0	0	0.2110345	0	
ALKBH2	0	0.6538071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.326438	0	2.374035	0	1.122529	0	0	0	0	0	
RHBDD2	0	0.7473174	0	0	0	0.3240149	0	0	0	1.601884	-0.4628292	0	0	1.238748	0	0	0	0	0	0	0	0.1566325	2.233289	0	2.796069	0	0	
RINT1	0	0.7795015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TMEM214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
TCTN3	0	0	0	0	0	5.408983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.927027	0	0	0	0	
ARMC6	0	2.966483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2819641	0	0	0.9655298	0	0	
TTI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
ANKRD54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.085276	0	0	0	0	0	0	0	0	0	0	0	0	
SLC30A6	0	0.1345063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.822842	0	0	
TAPT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51126	0	0	
JMJD6	1.379608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MZT2B	0	0.7795015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RPUSD3	0	0	0	0	0	11.8194	0	0	18.09444	0	0	0	0	0	0	6.719929	0	0	0	0	0	0	0	0	0	0	0	
DHX57	0	0	0	0	0	0	0	0	0	0	2.837693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MRPL54	0	0	0	0	0	0	0	0	1.758245	0	0.7473097	1.323981	0	1.259219	0	-0.0273233	0	0	0	0	0	0	0	0	0	0	0.5236856	
SLC27A4	0	-0.09423222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.619706	0	0	
LETMD1	0	5.513987	0	0	0	0	0	0	0	10.2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09572666	0	0	
METTL2B	0.53164	-0.06846663	0	0	0	0.2448387	1.215374	0	0.8596931	0.2564426	-0.1438788	0.3937767	0	0	0	0.3689982	0	0	0	0	0	0.1623966	0	0	0	0	0.4990532	
C3orf33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
TAF2	0	0	0	0	2.498241	0	0	0	3.691422	0	0	0	0	0	0	0	0	0	3.999754	0	0	0	0	0	0	0	5.566109	
CEP85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.441398	0	0	0	0	0	0	0	0	0	0	0	0	
PRPF8	0	0	0.7561614	0	0.8777902	0.1364623	0	0	-0.2215971	-0.1548844	11.22533	0	0	2.457644	0	0	0	0.3440393	0.591322	0	0	0	0	0	-0.5781283	0	0.08772622	
TTC27	0	0.7473174	0	0	0	0	0	0	0	0	-0.4628292	0	0	0	0	0	0	0	0	0	0	9.092242	0	0	6.23063	0	0	
SFXN4	-0.07788558	3.877533	0	0	0	0	0	0	-0.4197957	0.9210682	-1.104801	0	0	1.454639	-0.255014	0	0	0	0	0	0	1.964599	0.9921181	0	7.297252	1.84683	0	
FAHD1	0	0	0	0	0	0	0	0	0	0	0	0	0	7.938058	0	0	0	0	0	0	0	0	0	0	0	0	9.047925	
ALKBH5	0	0	0	0	0	0	0	0	2.936269	0	0	0	0	0.9156267	0	0.5130411	0	0	0	0	1.406989	0	0	3.912767	0	0	2.182765	
INTS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5503971	0	0	1.778963	0	0	
LRRC8B	0	0	0	0	0	0	1.697484	3.497626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DARS2	0	1.476882	0	0	0	0	0	0	0	0	0	0	0	0.336822	0	0	0	0	0	0	0	0.13734	4.308356	0	-0.1918579	0	0	
ZC3H14	0	0	0	0	0	0	0	0	0	0	0	2.252798	0	0	0	0	0	0	0.7227141	0	0	0	0	0	0	0	0	
CCDC137	0	0	3.293155	0	0	0	0	0	0	0	7.646875	0	0	0	0	0	0	0	1.261389	0	0	0	0	0	0	0	0	
LARP1	0	0	20.61749	0	0	0	0	0	0	0	9.148479	0	0	0	0	0	0	0.3225215	0	0	0	0	0	0	0	0	0	
SLC30A9	0	4.41881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03617171	0	0	
TRAF7	0	0	0	0	0	0	0	0	0	0	0	0	4.578288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SARM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.051347	0	0	0	0	0	
MTHFD1L	0	0	0	0	0	1.555117	0	0	3.641682	0	0	0	0	1.238748	0	1.935236	0	0	0	2.502176	0	0	1.044499	0	0	0	3.619312	
FIP1L1	4.213901	0	0	0	0	0	0	0	6.274561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CRTC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.94854	0	0	0	0	0	0	0	0	0	0	0	0	
POGLUT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.620236	0	0	0	0	
TMEM205	0	0.5063039	0	0	0	0	0	0	0	2.140728	0	0	0	0	0	0	0	0	0	0	1.871398	0	0	0	0.8581713	0	0	
SBSN	0	0	0	0	0	0	4.18921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CWC27	10.56449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5398262	0	0	0	0	0	0	0	0	0	0	0	
DRAM2	0	0.9707125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.551319	0	0	
CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.858589	0	0	0	0	0	0	0	0	0	
BCOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.846358	0	0	0	0	0	0	0	0	0	0	0	0	
MPRIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.77023	0	0	0	0	0	0	0	0	0	0	0	
RAB11FIP1	0	0	2.0038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HACD2	0	2.110068	0	0	0	0	0	0	0	0.8943065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.830875	0	0	
GIGYF2	0	0	0	0	133.5797	0	0	0	0	-0.571582	0	0	0	0	22.78837	-1.557944	0	-0.07265828	0	0	0	0	0	0	0	0	0	
HSDL2	0	0	0	0	0	0	0	0	0.3489918	1.31849	0.5057163	0	0	0	0	0.1073062	0	0.9146282	0	0	0	0.3216585	0	0	0	0	0	
CERS6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
EML6	0	0	0	1.706467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LIN28B	0	0	0.09063392	0	0	0	0	0	0	0	8.624216	0	0	0	0	0	0	0	0.1922602	0	0	0	0	0	0	0	0	
NFXL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.540079	0	0	0	0	
QSOX2	0	0	0	0	0	0	0	0	0	13.0788	0	0	0	0	0	0	0	0	0	0	0	0	2.106109	0	0	0	0	
RBPMS2	0	0	0	0	0	0	0	5.335635	0	0	0	0	0	0	0.742512	0	0	0	0	0	0	0	0	0	0	0	0	
ARHGEF18	0	0	0	0	0	0	0	7.475683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TMPPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
CEP128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7960125	0	0	0	0	0	0	0	0	0	0	0	
TOM1L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.616147	0	0	0	0	0	0	0	0	0	0	0	
XIRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.230659	0	0	0	
ACAD11	0	0	0	0	0	0	0	0	0	0	1.62078	0	0	0	0	1.004235	0	0	0	0	0	0	0	0	0	0	0	
USP54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.77799	0	0	0	0	0	0	0	0	0	0	0	0	
H3C14	0	0	0	0	0	0	0	0	0	0	2.837693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SMIM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.441398	0	0	0	0	0	0	0	0	0	0	0	0	
INTS8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
NOL8	0	0	0	0	0	0	0	0	0	0	4.267208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CEP68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.236477	0	0	0	0	0	0	0	0	0	0	0	
MARK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.27457	0	0	0	
COX15	0	0	0	0	0	0.1218725	0	0	0.4153804	1.200616	-0.5623918	0	0	0	0	0	0	0	-0.1779084	0	0	0.8215826	-0.4282552	0	15.51079	-0.09885784	0	
TRMT10C	0	0	0	0	0	0	0	0	2.166213	0	0.01538306	0	0	0.5211406	0	0	0	0	0.3998665	0	0	0	0	0	0	0	1.811063	
BZW1	0	0.1849043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.368564	0	0	0.6502467	0	0	
DHX30	0	0	14.08229	0	-0.3464504	0	0	0	0	0	41.93027	0	0	0	0	0	0	0	0.07650655	0	0	0	0	0	0	0	0	
MEPCE	0	0	0	0	0	0	0	0	0	0	22.04013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
GET4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5503971	0	0	0	3.253074	0	
LPCAT2	0	0.1345063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.822842	0	0	
FASTKD5	0	14.12232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1566325	-0.3286925	0	2.205901	0	0	
HS2ST1	0	0.3734725	0	0	0	0	0	0	0	12.94819	0	0	0	0	0	0	0	0	0	0	0	0	-0.3085772	0	4.335752	0	0	
PHF5A	0	0	0	0	0	0	0	0	0	0	5.09893	0	0	0	0	0.5398262	0	0	0	0	0	0	0	0	0	0	0	
ERMP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.89799	0	0	
TRMT1L	0	0	1.044837	0	0	0	0	0	0	0	11.87672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ZC3HAV1	0	0	5.874008	0	0	0	0	0	0	0	26.09771	0	0	0	0	0	0	0	-0.2371038	0	0	0	0	0	0	0	0	
TICRR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.029385	0	0	0	0	0	0	0	0	0	0	
NUP54	0	0	0	0	0	0	0	0	0	0	0	80.26187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MON2	0	1.582624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MYH14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.26897	0	0	0	0	0	0	0	0	0	0	0	
NUFIP2	0	0	0	0	0	0	0	0	7.326777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MAVS	0	0	0	0	0	0	0	0	0	0.8756722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4524283	0	0	
NPHP3	0	0	0	0	0	0	0	0	0	0	0	5.004608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POGLUT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136631	10.68051	0	0	0	0	
HEATR3	0	0.6269368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.640041	0	0	0.328953	0	0	
C6orf120	0	2.401631	0	0	0	0	0	0	0	0.4608349	0	0	0	0	0	0	0	0	0	0	0	0.366789	0	0	0.03759107	0	0	
GOLGA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.163766	
IRF2BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.94251	0	0	0	0	0	0	0	44.36196	
GPR142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20248	0	0	0	0	0	0	0	0	0	0	0	0	
RBBP6	0	0	0	0	0	0	0	0	0	0	2.837693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
YTHDF3	1.017066	0	0	0	0.8205652	0	0	0	0	0	0	0	0	0	0.8399376	0	0	0	0	0	0	0	0	0	0	0	0	
SLC35E3	0	0.9707125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.551319	0	0	
CNTRL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0608	0	0	0	0	0	0	0	0	0	0	0	
PIGW	0	0.4136429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.114655	0	0	
MRPL55	0	0	0	0	0	0	0	0	0	0	0.7040893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TMED4	0	0	0	0	0	0.4982096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.145977	0	0	
CENPV	0	0	1.537563	0	2.32815	0	0	0	0	0	4.822132	0	0	0	0	0	0	0	3.743978	0	0	0	0	0	0	0	0	
GALNT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.701853	0	0	0	0	
SCD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
GLRX5	0	0	0	0	0	5.603422	0	0	0	0	0	0	0	0	0	0	0	0	0	5.335742	0	0	0	0	0	0	0	
PIP4P1	0	0	0	0	0	0.2987853	0	0	0	0	0	0	0	0	0	0	0	0.8093129	0	0	0	0	0	0	5.595874	0	0	
ADCK1	0	3.141627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ISCA2	0	0	0	0	0	3.482457	0	0	0	0	0	0	0	0	0	2.286286	0	0	0	0	0	0	0	0	0	0	0	
NOP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
PABPN1	0	0	4.767405	0	1.262618	0	0	0	0	0	0	0	0	0	0	0	0	0	1.998514	0	0	0	0	0	0	0	0	
PBRM1	0	0	0	0	0	0	0	0	0	0	2.133604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
YRDC	0	0	0	0	0	0	0	0	17.05688	0	0	0	0	0	0	8.531218	0	0	0	0	0	0	0	0	0	0	0	
MTDH	1.605562	-0.04300823	0	0	0.3605975	0	0	0	0	0	0	0	0	0	0	-0.02649727	0	0.7808247	0	0	1.752258	1.67792	0	0	0	0.3451136	0	
ZNF598	1.416378	0	0	0	39.52714	0.2604817	0	0	1.937763	0	0	0	0	0.7321883	0	-0.9887049	2.545221	0	0.2434169	4.443826	0	0	0	0	0	0.1373886	4.44047	
GPAT4	0	1.793117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2400085	0	11.08211	0	0	
KTN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.18239	0	0	0	0	0	0	0	0	0	0	0	
NLRX1	0	0	-0.1989314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.76312	0	0	
LUZP1	0	0	0	0	0	4.404343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ALYREF	0	0	0	0	0	0	0	0	0	0	10.60195	0	0	0	0	0	0	0	15.15309	0	0	0	0	0	0	0	0	
GPR180	0	0	0	0	0	0	0	0	0.2748585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.879346	0	0	
LAPTM4B	0	0.7795015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ZC3H18	10.08303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4190094	0	0	0	0	0	0	0.01489018	0	0	0	0.5236856	
CAND1	0	21.49246	0	0	0	0	0	0	-0.5793345	-0.5126218	0	0	0	0	0	0	0	0	0	0	0	16.58304	0	0	19.49877	0	0	
RETREG3	0	-0.01451996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.558939	0	0	
COMTD1	0	0	0	0	0	0	0	0	0	0.8756722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4524283	0	0	
LRP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.378305	0	0	0	0	
THOC6	0	0	0	0	0	0	0	0	1.037698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
COA5	0	0	0	0	0	9.934608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RPS19BP1	0	0	0	0	0	0	0	0	8.163136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.28449	
NCAPG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.128284	0	0	
DDX42	0	0	0	0	0	0	0	1.323754	0	0	0	0.7106303	0.9797206	0.6787323	0	0.264898	0	0	0	0	0	0	0	0	0	0	0	
VRK2	0	2.395911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3653696	0	0	0.5479235	0	0	
NDUFA11	0	2.419946	0	0	0	0	0	0	0	2.376149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.952363	0	0	
DNAAF5	0	5.359138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71092	0	0	7.595307	0	0	
PTRH1	0	0	0	0	5.95739	0	0	0	4.780897	0	0	0	0	6.173737	0	0	0	0	0	0	0	0	0	0	0	0	6.038734	
STX12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.873593	0	0	
ERO1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.16031	0	0	0	0	
PTOV1	0	0	2.0038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIB1	0	0	0	0	0	0	0	0	0	0	0	53.70812	0	0	0	1.861199	0	0	0	0	0	0	0	0	0	0	0	
ERC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.89182	0	0	0	0	0	0	0	0	0	0	0	
CBWD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.701853	0	0	0	0	
RIOX2	0.5855866	0	0	0	0	0	0	0	0.9692212	0	3.919081	0	0	0.4158253	0	0	0	0	0	0	0	0	0	0	0	0	0	
MYO18B	0	0	0	0	0	0	0	0	0	0	0	0	1.282097	0.9811083	0	0	0	0	0	0	0	0	0	0	0	0	0	
TRAPPC5	0	0	0	0	0	0	0	0	0	2.242288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TMEM126B	0	0.3195338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.778963	0	0	
PLD3	0	0	0	0	0	0.2433109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.596144	6.51937	0	0	0	0	
P3H3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.378305	0	0	0	0	
SLC44A2	11.16228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FOXRED2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.080157	0	0	0	0	
GCC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.26478	0	0	0	0	0	0	0	0	0	0	0	
CCDC28A	0.8464997	0	0	0	0	0	0	0	0.5045896	0	0.821627	0	0	0	0.6693712	0	0	0	0	0	0	0	0	0	0	0	0	
BRSK2	0	0	0	0	0	13.24614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ZC3H7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.1796	0	0	0	0	0	0	0	0	0	0	0	0	
TRIM59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.10625	0	0	0	0	0	0	0	0	
ZBTB8OS	0	0	0	0	0	0.7302648	0	0	0	0	0	0	1.148293	0	0	0	0	0	0	0	0	0	0	0.8681166	0	0	0	
LRRC8A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
UBR1	0	0	0	0	0	0	0	0	0	0	-0.2859173	0	0	0	0	0	0	0	0	0	0	0	19.67721	0	0	0	0	
UBR2	0	0	0	0	0	34.788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.36486	0	0	0	0	
ANKHD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20248	0	0	0	0	0	0	0	0	0	0	0	0	
SUGP2	0	0	2.990747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RHOT2	0	6.668454	0	0	0	0	0	0	0	1.501399	0	0	0	0	0	0	0	0	0	0	0	0	-0.1365818	0	0.6703477	0	0	
RHOT1	0	1.118216	0	0	0	0	0	0	0	1.77788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SLC35F2	0	0.09079525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.500824	0	0	
PNPLA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
RAVER1	0	0	0	0	0	10.47355	0	0	0	0	0	0	0	0	0	0	0	0	10.42223	0	0	0	0	0	0	0	0	
FTSJ3	0	0	1.702561	0	-0.00249549	0	0	0	0	0	14.73906	0.05614212	0	0	0	0	0	0	0.8146323	0.4411751	0	0	0	0	0	0	0	
TMEM192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.447117	0	0	
SRRM1	0	0	0	0	0	0	0	0	0	0	0	0	0	12.24209	0	0	0	0	0	0	0	0	0	0	0	0	10.96529	
GSPT2	0	0	0	0	0	2.218729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CCDC13	0	0	0	0	0	0	0	0	0	0	0	0	0.8658399	0	2.79801	0	0	0.9583393	0	0	0	0	0	1.663558	0	0	0	
TRMT44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.838226	0	0	0	0	
